Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
124,Sam Perkins,PF,34,SEA,21.0,654.0,14.2,.579,.444,.311,4.4,12.3,8.7,9.8,1.2,0.8,11.9,18.7,,1.0,0.7,1.7,0.122,,2.4,1.0,3.4,0.9,1996
125,Elliot Perry,PG,26,PHO,4.0,51.0,16.3,.485,.000,.071,0.0,4.9,2.2,36.5,2.1,0.0,0.0,12.5,,0.1,0.0,0.1,0.07,,1.3,-1.0,0.3,0.0,1996
126,Chuck Person,SF,31,SAS,10.0,284.0,16.5,.716,.610,.221,2.2,14.5,8.5,9.8,0.4,0.7,11.5,16.2,,0.8,0.0,0.9,0.144,,3.2,0.7,3.9,0.4,1996
127,Wesley Person,SG,24,PHO,4.0,183.0,9.5,.490,.518,.089,4.6,10.3,7.2,2.5,0.9,0.4,7.9,15.3,,0.1,-0.2,-0.1,-0.029,,-0.3,-2.1,-2.4,0.0,1996
128,Bobby Phills,SG,26,CLE,3.0,96.0,8.5,.394,.286,.114,6.3,13.5,9.6,12.1,1.2,1.0,12.0,22.2,,-0.2,0.0,-0.2,-0.081,,-2.4,-3.1,-5.5,-0.1,1996
129,Ricky Pierce,SG,36,IND,5.0,133.0,11.1,.457,.170,.426,3.0,0.9,1.8,20.8,3.5,0.7,17.7,24.3,,0.0,0.1,0.1,0.034,,-1.1,0.8,-0.3,0.1,1996
130,Scottie Pippen*,SF,30,CHI,18.0,742.0,19.4,.473,.366,.279,9.7,15.8,12.6,24.9,3.5,2.0,11.3,22.2,,1.3,1.7,3.0,0.195,,4.8,3.0,7.8,1.8,1996
131,Olden Polynice,C,31,SAC,4.0,141.0,18.7,.550,.022,.196,14.1,27.9,21.0,4.3,0.4,4.5,5.7,17.0,,0.3,0.2,0.5,0.187,,2.7,0.0,2.7,0.2,1996
132,Theo Ratliff,C,22,DET,1.0,4.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.079,,-1.1,0.0,-1.1,0.0,1996
133,Eldridge Recasner,SG,28,HOU,1.0,8.0,-9.8,.000,.333,.000,0.0,15.1,7.3,33.4,0.0,0.0,25.0,22.8,,-0.1,0.0,-0.1,-0.5,,-12.5,-6.1,-18.5,0.0,1996
134,Don Reid,PF,22,DET,3.0,26.0,-1.0,.347,.000,1.000,0.0,5.3,2.5,6.0,0.0,6.6,18.8,10.2,,0.0,0.0,-0.1,-0.121,,-11.0,2.5,-8.5,0.0,1996
135,J.R. Reid,PF,27,NYK,1.0,7.0,8.0,1.000,.000,.000,0.0,16.1,8.8,27.7,0.0,0.0,50.0,14.1,,0.0,0.0,0.0,0.066,,-5.2,6.9,1.6,0.0,1996
136,Mitch Richmond*,SG,30,SAC,4.0,146.0,16.7,.605,.426,.648,2.5,11.8,7.2,16.4,1.1,0.0,17.8,26.2,,0.3,0.2,0.4,0.138,,3.1,-0.7,2.5,0.2,1996
137,Doc Rivers,PG,34,SAS,2.0,20.0,-1.1,.500,.667,.000,0.0,5.9,3.0,0.0,0.0,0.0,25.0,9.7,,0.0,0.0,0.0,-0.084,,-7.9,-2.2,-10.2,0.0,1996
138,Fred Roberts,C,35,LAL,1.0,3.0,-12.1,.000,.000,.000,74.0,39.8,57.5,0.0,0.0,0.0,33.3,44.2,,-0.1,0.0,0.0,-0.8,,-10.6,-12.7,-23.3,0.0,1996
139,Clifford Robinson,SF,29,POR,5.0,181.0,10.6,.492,.377,.607,2.5,9.7,5.9,8.8,2.1,2.1,17.2,23.9,,-0.1,0.1,-0.1,-0.018,,-2.1,0.7,-1.4,0.0,1996
140,David Robinson*,C,30,SAS,10.0,353.0,29.1,.569,.000,.652,13.0,21.3,17.3,14.0,2.3,5.0,10.4,31.6,,1.1,0.4,1.6,0.214,,4.6,2.1,6.7,0.8,1996
141,James Robinson,PG,25,POR,2.0,26.0,3.7,.400,.600,.000,0.0,4.8,2.3,23.0,2.1,3.0,23.1,23.1,,-0.1,0.0,-0.1,-0.144,,-4.3,-0.2,-4.5,0.0,1996
142,Rumeal Robinson,PG,29,POR,5.0,43.0,12.0,.506,.474,.211,0.0,5.8,2.7,16.2,3.9,0.0,12.6,25.6,,0.0,0.0,0.0,0.001,,-1.6,2.4,0.8,0.0,1996
143,Dennis Rodman*,PF,34,CHI,18.0,620.0,14.1,.523,.000,.573,18.3,30.9,24.3,9.2,1.2,1.2,24.1,12.4,,0.5,1.4,1.9,0.149,,-0.3,0.9,0.7,0.4,1996
144,Lou Roe,SF,23,DET,2.0,7.0,8.6,.000,.000,.000,18.0,19.6,18.8,0.0,8.3,0.0,0.0,7.1,,0.0,0.0,0.0,-0.019,,-4.2,2.4,-1.8,0.0,1996
145,Sean Rooks,C,26,ATL,10.0,140.0,12.8,.604,.000,.750,11.1,12.7,11.9,8.6,1.6,2.2,19.5,15.9,,0.2,0.1,0.3,0.089,,-4.6,0.4,-4.2,-0.1,1996
146,Donald Royal,SF,29,ORL,7.0,92.0,11.0,.657,.000,1.333,5.5,9.6,7.5,1.5,0.0,0.9,9.5,10.8,,0.2,0.0,0.2,0.094,,0.4,-1.3,-0.9,0.0,1996
147,Bryon Russell,SF,25,UTA,18.0,459.0,17.5,.611,.427,.306,4.6,16.3,10.4,8.0,2.8,1.8,6.6,15.9,,1.1,0.9,2.0,0.213,,2.9,3.7,6.6,1.0,1996
148,Arvydas Sabonis*,C,31,POR,5.0,177.0,24.7,.549,.111,.741,7.6,27.5,17.0,12.1,1.3,1.3,8.5,30.7,,0.5,0.1,0.7,0.177,,6.5,1.2,7.7,0.4,1996
149,John Salley,PF,31,CHI,16.0,85.0,3.9,.497,.000,.636,5.5,10.6,7.9,10.7,0.7,2.2,22.1,9.6,,0.0,0.1,0.1,0.069,,-7.4,2.8,-4.5,-0.1,1996
150,Danny Schayes,C,36,MIA,2.0,17.0,13.9,.717,.000,.500,13.8,14.7,14.2,0.0,0.0,0.0,29.1,18.9,,0.0,0.0,0.0,-0.022,,2.7,0.5,3.2,0.0,1996
151,Steve Scheffler,C,28,SEA,8.0,22.0,-0.5,.000,.000,.500,12.5,21.2,17.2,13.3,2.5,0.0,17.0,12.9,,-0.1,0.0,-0.1,-0.153,,-7.2,-0.6,-7.8,0.0,1996
152,Detlef Schrempf,SF,33,SEA,21.0,789.0,13.1,.561,.220,.355,3.3,12.7,8.4,16.1,1.0,0.5,18.3,22.4,,0.4,0.8,1.2,0.071,,0.5,-0.2,0.2,0.5,1996
153,Dennis Scott,SF,27,ORL,12.0,446.0,10.2,.541,.595,.190,2.5,9.6,6.1,7.5,1.1,0.2,10.7,14.9,,0.5,0.0,0.5,0.051,,0.0,-1.1,-1.2,0.1,1996
154,Brian Shaw,PG,29,ORL,10.0,217.0,8.4,.437,.423,.077,3.5,8.7,6.1,29.8,1.3,0.0,26.1,15.9,,0.0,0.0,-0.1,-0.012,,-2.0,-0.7,-2.7,0.0,1996
155,Lionel Simmons,SF,27,SAC,4.0,77.0,18.2,.527,.273,.212,6.4,12.8,9.6,22.0,4.1,2.4,14.3,24.7,,0.1,0.2,0.2,0.141,,2.0,3.9,5.9,0.2,1996
156,Charles Smith,PF,30,SAS,10.0,165.0,14.3,.495,.000,.167,8.3,18.5,13.6,10.5,2.3,4.3,13.4,17.4,,0.0,0.2,0.2,0.062,,-3.3,3.1,-0.2,0.1,1996
157,Kenny Smith,PG,30,HOU,8.0,191.0,16.5,.605,.585,.245,2.3,5.1,3.7,31.7,1.3,0.0,12.0,15.9,,0.5,0.0,0.5,0.137,,2.9,-0.3,2.6,0.2,1996
158,Michael Smith,PF,23,SAC,4.0,87.0,12.8,.564,.000,.917,10.0,21.2,15.6,15.7,0.6,2.1,10.6,9.8,,0.1,0.1,0.3,0.153,,-0.1,2.1,2.0,0.1,1996
159,Steve Smith,SG,26,ATL,10.0,421.0,19.8,.560,.357,.304,4.3,7.8,6.0,14.8,1.7,2.4,7.6,24.1,,1.2,0.0,1.2,0.137,,4.1,0.1,4.2,0.7,1996
160,Tony Smith,SG,27,MIA,3.0,61.0,16.0,.579,.526,.000,5.8,2.1,4.0,27.1,3.5,0.0,13.6,16.8,,0.1,0.0,0.1,0.08,,4.2,3.2,7.4,0.1,1996
161,Rik Smits,C,29,IND,5.0,166.0,20.3,.571,.000,.182,10.4,16.5,13.7,11.8,0.7,1.0,14.4,27.9,,0.3,0.2,0.5,0.151,,2.2,-0.1,2.1,0.2,1996
162,Eric Snow,PG,22,SEA,10.0,24.0,-0.8,.143,.286,.000,0.0,19.4,10.5,38.9,4.5,0.0,36.4,22.2,,-0.2,0.1,-0.1,-0.252,,-10.8,1.4,-9.3,0.0,1996
163,Elmore Spencer,C,26,POR,1.0,1.0,-41.0,.000,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,,0.0,0.0,0.0,-1.304,,-20.1,-13.5,-33.5,0.0,1996
164,Felton Spencer,C,28,UTA,18.0,276.0,6.2,.448,.019,.170,11.8,13.1,12.4,1.1,1.0,7.2,25.0,13.3,,-0.3,0.5,0.2,0.033,,-6.9,1.0,-5.9,-0.3,1996
165,John Starks,SG,30,NYK,8.0,314.0,15.1,.614,.517,.448,1.3,9.3,5.7,19.7,2.3,0.3,19.4,20.3,,0.4,0.4,0.8,0.128,,1.9,2.3,4.2,0.5,1996
166,John Stockton*,PG,33,UTA,18.0,679.0,17.0,.544,.242,.376,2.6,8.3,5.4,45.9,2.4,0.9,24.1,17.1,,1.1,1.1,2.2,0.156,,3.1,0.8,3.9,1.0,1996
167,Rod Strickland,PG,29,POR,5.0,202.0,21.8,.516,.143,.429,6.6,11.8,9.0,48.0,1.4,0.0,10.7,25.6,,0.5,0.0,0.6,0.133,,5.7,0.8,6.5,0.4,1996
168,Bob Sura,SG,22,CLE,3.0,18.0,1.9,.667,.000,.000,0.0,8.0,3.7,30.8,3.3,0.0,57.1,19.9,,-0.1,0.0,-0.1,-0.184,,-10.2,-0.4,-10.6,0.0,1996
169,Kurt Thomas,PF,23,MIA,3.0,60.0,7.4,.510,.000,.400,7.8,25.0,16.1,8.8,1.8,1.4,29.8,13.0,,0.0,0.0,0.0,-0.021,,-4.4,2.5,-2.0,0.0,1996
170,Brooks Thompson,PG,25,ORL,5.0,48.0,11.8,.540,.286,.333,7.9,5.3,6.6,24.9,0.0,1.8,27.2,32.6,,-0.1,0.0,-0.1,-0.079,,0.1,-3.8,-3.6,0.0,1996
171,Otis Thorpe,PF,33,DET,3.0,101.0,18.8,.598,.000,.500,17.5,28.5,22.8,12.6,0.0,0.0,19.3,17.9,,0.2,-0.1,0.2,0.087,,2.3,-0.2,2.0,0.1,1996
172,Sedale Threatt,PG,34,LAL,4.0,57.0,0.2,.278,.611,.000,1.9,4.2,3.0,10.8,1.8,0.0,14.3,16.3,,-0.2,0.1,-0.1,-0.101,,-6.2,-1.0,-7.2,-0.1,1996
173,Wayman Tisdale,PF,31,PHO,4.0,67.0,4.0,.340,.000,.067,4.7,1.9,3.4,4.7,0.8,1.0,3.1,21.0,,-0.1,-0.1,-0.2,-0.152,,-4.9,-3.9,-8.7,-0.1,1996
174,Gary Trent,PF,21,POR,2.0,10.0,-0.1,.250,.000,.000,0.0,12.5,5.9,0.0,5.6,0.0,0.0,18.5,,0.0,0.0,0.0,-0.116,,-11.4,1.8,-9.6,0.0,1996
175,Nick Van Exel,PG,24,LAL,4.0,137.0,8.7,.394,.296,.241,3.2,10.4,6.7,32.7,0.8,0.0,15.6,22.8,,-0.2,0.1,0.0,-0.009,,-1.6,-1.9,-3.5,-0.1,1996
176,Charlie Ward,PG,25,NYK,7.0,92.0,19.8,.532,.444,.259,2.9,8.6,6.0,35.8,6.7,0.0,16.6,19.4,,0.1,0.2,0.3,0.175,,2.2,7.6,9.8,0.3,1996
177,Bill Wennington,C,32,CHI,18.0,169.0,11.7,.522,.020,.080,7.5,14.5,10.8,9.2,1.3,0.5,8.8,15.2,,0.2,0.3,0.5,0.145,,-2.3,1.4,-0.9,0.0,1996
178,Mark West,C,35,DET,3.0,78.0,14.0,.524,.000,.619,9.7,17.6,13.5,2.4,0.7,1.1,7.0,18.4,,0.1,-0.1,0.1,0.041,,-1.6,0.0,-1.6,0.0,1996
179,Buck Williams,PF,35,POR,5.0,133.0,6.9,.460,.087,.304,10.9,11.3,11.1,1.4,0.4,2.3,16.1,10.8,,0.0,0.0,0.0,0.002,,-3.7,-0.2,-3.9,-0.1,1996
180,Herb Williams,PF,37,NYK,5.0,33.0,9.0,.666,.000,.800,0.0,0.0,0.0,0.0,0.0,4.8,12.9,11.6,,0.0,0.0,0.1,0.086,,-2.3,2.3,0.0,0.0,1996
181,Hot Rod Williams,C,33,PHO,4.0,115.0,10.5,.483,.000,.375,10.0,16.4,12.9,1.3,0.0,4.2,13.9,16.6,,0.0,-0.1,-0.1,-0.029,,-4.2,-1.1,-5.3,-0.1,1996
182,Monty Williams,SF,24,SAS,7.0,29.0,-3.9,.301,.000,.667,12.9,16.2,14.6,0.0,0.0,0.0,25.6,26.0,,-0.2,0.0,-0.2,-0.297,,-11.8,-6.6,-18.3,-0.1,1996
183,Walt Williams,SF,25,MIA,3.0,70.0,6.5,.371,.500,.111,5.0,16.1,10.4,13.1,0.8,1.2,13.7,14.6,,-0.1,0.0,-0.1,-0.079,,-1.4,-0.3,-1.7,0.0,1996
184,Corliss Williamson,SF,22,SAC,1.0,2.0,4.6,.347,.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,,0.0,0.0,0.0,-0.046,,-3.5,-6.3,-9.8,0.0,1996
185,David Wingate,SG,32,SEA,13.0,68.0,1.7,.535,.125,.250,2.0,3.4,2.8,0.0,0.0,0.0,18.4,15.5,,0.0,0.0,0.0,-0.013,,-7.4,-0.9,-8.4,-0.1,1996
186,Dontonio Wingfield,SF,21,POR,5.0,62.0,13.5,.508,.476,.286,18.0,8.1,13.3,13.2,0.0,0.0,11.3,19.9,,0.1,0.0,0.1,0.058,,3.7,-1.2,2.5,0.1,1996
187,Joe Wolf,PF,31,ORL,11.0,85.0,0.6,.404,.130,.174,1.5,7.4,4.5,3.4,0.7,0.0,13.9,16.0,,-0.1,0.0,-0.1,-0.082,,-8.8,-2.2,-11.0,-0.2,1996
188,Haywoode Workman,PG,30,IND,5.0,53.0,12.0,.563,.313,.125,2.5,4.3,3.5,7.1,2.2,0.0,10.6,17.0,,0.1,0.0,0.1,0.123,,0.1,1.3,1.4,0.1,1996
