Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
124,Bo Outlaw,PF,25,LAC,3.0,66.0,11.6,.487,.091,.909,10.1,17.1,13.2,10.3,0.8,2.5,16.3,13.4,,0.0,0.0,0.0,-0.017,,0.4,-0.8,-0.4,0.0,1997
125,Robert Parish*,C,43,CHI,2.0,18.0,2.6,.143,.000,.000,12.5,13.5,13.0,0.0,0.0,15.2,0.0,18.2,,-0.1,0.0,0.0,-0.1,,-7.4,-2.1,-9.5,0.0,1997
126,Cherokee Parks,PF,24,MIN,1.0,11.0,16.5,.667,.000,.000,0.0,61.2,26.3,0.0,4.8,0.0,0.0,12.4,,0.0,0.0,0.0,0.175,,-7.5,5.0,-2.6,0.0,1997
127,Gary Payton*,PG,28,SEA,12.0,546.0,19.8,.506,.294,.239,4.1,9.7,6.8,34.0,2.5,0.7,11.0,26.0,,1.1,0.4,1.5,0.136,,4.5,0.2,4.7,0.9,1997
128,Sam Perkins,C,35,SEA,12.0,340.0,10.6,.482,.489,.315,5.0,13.1,8.9,6.7,1.9,3.2,11.0,15.5,,0.2,0.3,0.5,0.066,,-0.9,0.2,-0.8,0.1,1997
129,Wesley Person,SG,25,PHO,5.0,163.0,18.8,.640,.623,.340,3.5,19.0,11.4,6.7,1.2,1.5,6.2,17.6,,0.4,0.0,0.4,0.124,,5.6,0.7,6.4,0.3,1997
130,Eric Piatkowski,SG,26,LAC,3.0,38.0,13.3,.568,.455,.636,2.9,3.7,3.3,0.0,1.5,0.0,0.0,17.9,,0.1,0.0,0.1,0.082,,1.3,-1.9,-0.6,0.0,1997
131,Ricky Pierce,SG,37,CHH,3.0,87.0,7.6,.479,.292,.000,1.4,11.9,6.1,7.3,1.3,0.0,11.1,14.5,,0.0,-0.1,-0.1,-0.04,,-2.5,-2.4,-4.9,-0.1,1997
132,Ed Pinckney,PF,33,MIA,2.0,6.0,30.0,.667,.000,.000,0.0,0.0,0.0,59.1,0.0,0.0,0.0,24.0,,0.0,0.0,0.0,0.314,,7.1,4.3,11.5,0.0,1997
133,Scottie Pippen*,SF,31,CHI,19.0,753.0,18.1,.526,.366,.278,5.4,15.0,10.0,17.3,2.1,2.2,13.7,24.9,,0.9,1.4,2.3,0.145,,3.8,1.3,5.1,1.4,1997
134,Terry Porter,PG,33,MIN,3.0,46.0,18.2,.542,.692,.308,2.2,5.9,3.8,27.0,2.3,4.2,11.9,16.5,,0.1,0.0,0.1,0.062,,5.1,0.8,5.9,0.1,1997
135,Theo Ratliff,C,23,DET,3.0,18.0,24.1,.694,.000,1.000,13.3,16.0,14.5,10.9,3.2,22.6,34.2,25.1,,0.0,0.1,0.1,0.145,,-4.8,10.8,6.0,0.0,1997
136,Eldridge Recasner,SG,29,ATL,10.0,121.0,8.2,.525,.423,.308,3.2,7.6,5.5,13.5,0.9,0.0,19.2,14.7,,0.0,0.0,0.1,0.026,,-0.9,0.8,-0.1,0.1,1997
137,Don Reid,PF,23,DET,1.0,3.0,77.4,1.136,,,0.0,47.9,21.7,0.0,0.0,0.0,0.0,30.2,,0.1,0.0,0.1,1.355,,26.0,9.0,35.1,0.0,1997
138,Glen Rice,SF,29,CHH,3.0,137.0,23.7,.618,.281,.404,0.9,10.8,5.3,14.5,1.6,0.6,5.6,24.2,,0.6,-0.1,0.5,0.192,,6.4,-0.4,6.0,0.3,1997
139,Pooh Richardson,PG,30,LAC,2.0,18.0,6.7,.450,.250,.250,0.0,0.0,0.0,29.3,3.1,0.0,18.4,14.6,,0.0,0.0,0.0,-0.061,,-6.4,0.5,-5.9,0.0,1997
140,Isaiah Rider,SG,25,POR,4.0,161.0,9.1,.525,.372,.395,0.8,5.7,3.1,18.1,1.0,0.0,19.2,18.5,,0.0,0.0,0.0,-0.001,,0.1,-1.2,-1.1,0.0,1997
141,Clifford Robinson,SF,30,POR,4.0,161.0,9.8,.444,.340,.340,9.0,12.3,10.6,12.9,0.7,2.1,15.6,19.0,,-0.1,0.0,0.0,-0.013,,-0.1,-1.2,-1.3,0.0,1997
142,James Robinson,PG,26,MIN,2.0,31.0,17.3,.583,.833,.000,3.3,8.7,5.6,14.4,3.4,0.0,7.7,19.0,,0.1,0.0,0.0,0.076,,2.4,0.1,2.4,0.0,1997
143,Rumeal Robinson,PG,30,POR,4.0,24.0,6.5,.388,.333,.167,0.0,5.5,2.6,34.8,2.3,0.0,13.4,14.8,,0.0,0.0,0.0,0.011,,-5.2,1.1,-4.1,0.0,1997
144,Dennis Rodman*,PF,35,CHI,19.0,535.0,7.9,.427,.198,.321,12.4,23.0,17.5,7.6,1.0,0.7,23.2,10.5,,-0.1,1.0,0.8,0.074,,-3.0,0.1,-2.9,-0.1,1997
145,Rodney Rogers,SF,25,LAC,3.0,85.0,10.9,.492,.345,.276,3.9,6.6,5.1,13.1,2.6,2.9,17.7,22.4,,-0.1,0.0,-0.1,-0.064,,-2.0,-0.1,-2.0,0.0,1997
146,Sean Rooks,C,27,LAL,8.0,54.0,13.0,.559,.000,.889,11.6,15.8,13.7,3.1,3.1,4.7,19.3,13.8,,0.0,0.1,0.1,0.122,,-2.8,2.9,0.1,0.0,1997
147,Malik Rose,PF,22,CHH,2.0,12.0,14.2,.500,.000,.000,39.7,12.4,27.5,14.1,0.0,0.0,33.3,23.4,,0.0,0.0,0.0,-0.062,,-2.1,-6.9,-9.0,0.0,1997
148,Donald Royal,SF,30,CHH,1.0,4.0,-6.5,.000,.000,.000,0.0,74.2,33.0,0.0,0.0,0.0,0.0,11.7,,0.0,0.0,0.0,-0.25,,-14.2,-3.7,-17.9,0.0,1997
149,Bryon Russell,SF,26,UTA,20.0,758.0,12.1,.578,.523,.223,2.9,11.5,7.3,6.1,1.5,0.7,8.6,14.6,,1.0,0.6,1.6,0.103,,1.2,0.9,2.1,0.8,1997
150,Arvydas Sabonis*,C,32,POR,4.0,108.0,13.8,.494,.190,.190,8.9,21.9,15.2,16.2,1.5,2.3,16.5,24.1,,0.0,0.1,0.1,0.031,,0.1,1.0,1.1,0.1,1997
151,Danny Schayes,PF,37,ORL,5.0,92.0,6.7,.444,.000,.174,5.0,10.1,7.5,10.4,1.2,1.0,13.9,15.6,,-0.1,0.1,0.0,-0.002,,-5.0,0.0,-5.0,-0.1,1997
152,Detlef Schrempf,SF,34,SEA,12.0,459.0,17.2,.595,.204,.458,4.9,12.5,8.6,14.7,1.5,0.2,9.5,18.4,,1.3,0.3,1.6,0.163,,3.0,0.0,3.0,0.6,1997
153,Byron Scott,SG,35,LAL,8.0,134.0,11.6,.617,.333,.576,0.0,10.9,5.5,14.9,0.4,0.0,16.2,17.7,,0.2,0.1,0.3,0.096,,-1.1,-0.1,-1.2,0.0,1997
154,Dennis Scott,SF,28,ORL,5.0,94.0,3.1,.326,.478,.000,2.4,8.6,5.5,9.5,1.2,0.0,8.0,13.2,,-0.2,0.0,-0.1,-0.065,,-4.9,-1.8,-6.7,-0.1,1997
155,Malik Sealy,SG,26,LAC,3.0,79.0,11.5,.570,.200,.600,1.4,3.6,2.4,12.0,0.0,0.0,13.7,22.3,,0.1,-0.1,0.0,-0.015,,-1.4,-2.5,-4.0,0.0,1997
156,Rony Seikaly,C,31,ORL,3.0,86.0,5.0,.379,.000,.318,6.6,14.8,10.7,0.0,0.7,3.2,13.8,16.8,,-0.2,0.1,-0.1,-0.063,,-5.2,-2.4,-7.6,-0.1,1997
157,Brian Shaw,PG,30,ORL,5.0,82.0,-2.2,.241,.316,.211,1.4,11.3,6.3,16.7,0.7,1.1,27.8,17.4,,-0.4,0.0,-0.4,-0.228,,-8.0,-3.8,-11.8,-0.2,1997
158,Steve Smith,SG,27,ATL,10.0,421.0,12.3,.551,.396,.532,3.7,7.3,5.7,7.9,0.5,0.2,14.0,23.1,,0.5,0.1,0.6,0.07,,0.3,-1.0,-0.7,0.1,1997
159,Tony Smith,PG,28,CHH,2.0,9.0,-6.1,.266,1.000,2.000,0.0,16.5,7.3,29.4,6.1,0.0,61.5,25.3,,-0.1,0.0,-0.1,-0.483,,-11.5,1.0,-10.5,0.0,1997
160,Eric Snow,PG,23,SEA,8.0,48.0,18.0,.547,.364,.182,0.0,4.9,2.4,38.6,4.4,0.0,0.0,11.1,,0.2,0.0,0.2,0.222,,1.8,4.1,5.9,0.1,1997
161,John Starks,SG,31,NYK,9.0,253.0,16.2,.559,.414,.313,3.5,11.2,7.5,18.3,2.2,0.0,15.1,25.4,,0.2,0.4,0.6,0.116,,1.0,1.1,2.1,0.3,1997
162,Larry Stewart,SF,28,SEA,4.0,16.0,36.4,.945,.333,.333,0.0,7.3,3.6,28.4,6.6,5.7,22.5,24.9,,0.1,0.0,0.1,0.346,,7.9,11.9,19.8,0.1,1997
163,John Stockton*,PG,34,UTA,20.0,739.0,22.7,.627,.230,.415,3.0,9.6,6.4,47.5,2.5,0.6,19.5,20.6,,2.3,0.8,3.1,0.201,,6.2,1.6,7.8,1.8,1997
164,Mark Strickland,PF,26,MIA,4.0,16.0,12.0,.450,.000,.250,0.0,21.3,10.8,17.1,3.5,0.0,18.4,32.6,,-0.1,0.0,0.0,-0.105,,-4.5,2.6,-1.9,0.0,1997
165,Rod Strickland,PG,30,WSB,3.0,124.0,17.6,.489,.038,.365,5.5,12.6,9.2,38.0,1.3,0.0,15.4,26.8,,0.2,0.0,0.2,0.059,,2.5,-1.4,1.1,0.1,1997
166,Derek Strong,PF,28,ORL,5.0,195.0,13.4,.598,.025,.625,11.7,17.8,14.8,4.0,0.6,1.0,21.5,16.6,,0.2,0.2,0.3,0.084,,-0.9,-1.0,-1.9,0.0,1997
167,Otis Thorpe,C,34,DET,5.0,152.0,11.8,.545,.000,.220,9.4,18.9,13.7,4.9,0.8,0.0,16.7,18.3,,0.1,0.2,0.2,0.07,,-2.0,-0.9,-3.0,0.0,1997
168,Sedale Threatt,SG,35,HOU,16.0,266.0,9.4,.496,.536,.143,0.9,6.4,3.8,27.8,1.2,1.1,16.8,12.4,,0.3,0.0,0.3,0.055,,-1.3,1.8,0.4,0.2,1997
169,Wayman Tisdale,PF,32,PHO,4.0,36.0,4.6,.400,.000,.000,6.4,15.3,11.0,0.0,0.0,0.0,6.3,19.6,,-0.1,0.0,-0.1,-0.118,,-6.1,-4.0,-10.1,-0.1,1997
170,Gary Trent,PF,22,POR,4.0,61.0,11.2,.473,.034,.379,9.9,15.1,12.4,14.0,0.0,1.4,15.1,31.2,,-0.1,0.0,-0.1,-0.057,,-2.3,-1.8,-4.1,0.0,1997
171,Nick Van Exel,PG,25,LAL,9.0,353.0,13.9,.485,.370,.286,2.1,8.6,5.4,30.6,1.6,0.0,11.8,20.7,,0.3,0.2,0.5,0.075,,1.7,-1.1,0.6,0.2,1997
172,Loy Vaught,PF,28,LAC,3.0,90.0,21.4,.644,.097,.290,6.2,34.5,18.7,4.7,1.8,1.8,14.6,21.9,,0.2,0.0,0.2,0.099,,1.9,1.2,3.1,0.1,1997
173,Stojko VrankoviÄ,C,33,MIN,1.0,6.0,-6.5,.000,.000,.000,16.9,0.0,9.6,0.0,0.0,0.0,0.0,15.1,,0.0,0.0,0.0,-0.355,,-9.3,-11.3,-20.6,0.0,1997
174,John Wallace,SF,22,NYK,4.0,40.0,6.8,.315,.067,.133,6.3,14.8,10.7,20.3,1.4,4.5,11.2,21.7,,-0.1,0.1,0.0,-0.037,,-4.1,1.4,-2.7,0.0,1997
175,Rasheed Wallace,PF,22,POR,4.0,148.0,19.6,.610,.089,.357,6.5,14.2,10.2,8.8,0.8,1.1,8.5,22.9,,0.4,0.0,0.4,0.136,,3.8,-0.1,3.8,0.2,1997
176,Charlie Ward,PG,26,NYK,9.0,182.0,8.7,.348,.333,.148,2.1,14.3,8.4,32.0,3.9,0.0,34.3,11.7,,-0.2,0.4,0.1,0.038,,-3.6,3.4,-0.2,0.1,1997
177,Chris Webber*,PF,23,WSB,3.0,106.0,16.7,.701,.367,.267,9.0,19.2,14.4,17.8,1.0,4.8,32.3,21.8,,0.0,0.1,0.1,0.045,,1.0,3.0,4.0,0.2,1997
178,Doug West,SG,29,MIN,3.0,87.0,14.5,.636,.091,.409,0.0,6.2,2.7,9.9,1.2,1.1,3.7,14.0,,0.3,-0.1,0.1,0.08,,-1.7,0.4,-1.3,0.0,1997
179,Chris Whitney,PG,25,WSB,3.0,20.0,1.4,.643,.800,.200,0.0,12.0,6.4,16.4,0.0,0.0,47.9,24.3,,-0.1,0.0,-0.1,-0.219,,-3.5,-5.4,-8.9,0.0,1997
180,Gerald Wilkins,SG,33,ORL,5.0,144.0,8.8,.459,.200,.311,2.4,4.8,3.6,5.4,0.0,1.3,5.5,18.7,,0.0,0.0,0.0,-0.006,,-1.3,-2.5,-3.8,-0.1,1997
181,Buck Williams,PF,36,NYK,10.0,193.0,9.0,.506,.000,.486,8.5,16.6,12.6,5.0,0.8,1.8,8.6,11.7,,0.2,0.3,0.5,0.115,,-3.2,0.8,-2.4,0.0,1997
182,Herb Williams,PF,38,NYK,3.0,23.0,0.0,.400,.000,.000,0.0,5.2,2.7,0.0,0.0,0.0,0.0,10.5,,0.0,0.0,0.0,0.0,,-7.0,0.2,-6.8,0.0,1997
183,Hot Rod Williams,C,34,PHO,5.0,105.0,10.0,.515,.000,.667,11.0,13.7,12.3,4.6,1.0,6.2,20.5,10.3,,0.0,0.0,0.0,0.007,,-2.2,0.8,-1.4,0.0,1997
184,Jerome Williams,PF,23,DET,1.0,5.0,51.2,1.000,.000,.000,0.0,86.2,39.1,0.0,11.6,0.0,33.3,30.9,,0.0,0.0,0.0,0.29,,9.1,14.6,23.7,0.0,1997
185,Lorenzo Williams,C,27,WSB,2.0,5.0,-3.7,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.045,,-5.7,0.0,-5.7,0.0,1997
186,Kevin Willis,PF,34,HOU,16.0,295.0,9.3,.456,.011,.400,9.2,20.4,15.0,6.2,1.6,1.0,16.5,20.9,,-0.3,0.2,0.0,-0.003,,-5.4,-0.7,-6.1,-0.3,1997
187,David Wingate,SG,33,SEA,12.0,192.0,14.3,.537,.470,.197,7.6,14.7,11.1,12.0,1.4,1.4,11.1,18.8,,0.3,0.1,0.4,0.105,,0.6,0.7,1.4,0.2,1997
188,Dontonio Wingfield,SF,22,POR,3.0,16.0,21.2,1.064,.000,2.000,0.0,16.4,7.9,11.2,3.5,0.0,34.7,17.2,,0.1,0.0,0.1,0.229,,0.6,4.9,5.5,0.0,1997
189,Lorenzen Wright,C,21,LAC,3.0,92.0,15.2,.453,.000,.156,8.5,23.0,14.9,4.0,1.8,1.8,2.8,18.4,,0.1,0.0,0.0,0.021,,0.4,-1.2,-0.8,0.0,1997
