Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
125,Jodie Meeks,SG,23,PHI,5.0,125.0,11.5,.580,.581,.194,1.7,7.1,4.4,5.3,1.3,0.0,5.6,13.7,,0.2,0.0,0.2,0.074,,0.2,0.3,0.5,0.1,2011
126,Andre Miller,PG,34,POR,6.0,194.0,18.9,.574,.149,.358,3.3,8.7,6.1,32.7,0.6,0.0,14.4,23.8,,0.5,-0.1,0.4,0.106,,2.9,-1.4,1.5,0.2,2011
127,Mike Miller,SG,30,MIA,18.0,215.0,8.4,.443,.698,.000,5.2,22.0,13.8,10.3,1.8,0.4,13.1,13.8,,0.0,0.3,0.3,0.061,,-1.7,1.1,-0.7,0.1,2011
128,Patty Mills,PG,22,POR,2.0,5.0,-26.8,.000,.500,.000,0.0,24.1,12.4,0.0,0.0,0.0,33.3,30.6,,-0.1,0.0,-0.1,-0.811,,-23.2,-11.7,-34.8,0.0,2011
129,Nazr Mohammed,C,33,OKC,14.0,148.0,5.6,.417,.000,.294,7.2,17.4,12.4,0.0,1.4,3.1,13.5,13.6,,-0.1,0.2,0.0,0.006,,-5.7,-0.1,-5.8,-0.1,2011
130,Troy Murphy,PF,30,BOS,1.0,3.0,13.8,,,,43.0,0.0,20.4,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.198,,5.2,-4.1,1.1,0.0,2011
131,Gary Neal,SG,26,SAS,6.0,111.0,11.3,.469,.413,.152,2.0,17.2,9.4,8.4,0.5,0.6,3.9,21.6,,0.0,0.1,0.1,0.053,,-0.2,-1.3,-1.5,0.0,2011
132,Jameer Nelson,PG,28,ORL,6.0,216.0,15.4,.448,.317,.171,3.8,10.0,6.9,27.6,3.1,0.0,8.3,21.2,,0.2,0.4,0.6,0.126,,1.1,2.1,3.2,0.3,2011
133,Joakim Noah,C,25,CHI,16.0,529.0,16.9,.475,.000,.411,15.0,21.9,18.4,12.5,1.7,4.8,11.5,14.5,,0.8,1.1,1.9,0.174,,0.0,2.4,2.4,0.6,2011
134,AndrÃ©s Nocioni,SF,31,PHI,1.0,10.0,-17.8,.000,.667,.000,0.0,22.1,10.9,0.0,0.0,0.0,25.0,19.2,,-0.1,0.0,-0.1,-0.488,,-17.4,-6.3,-23.7,-0.1,2011
135,Steve Novak,SF,27,SAS,1.0,6.0,2.5,,,,0.0,19.9,9.7,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.029,,-3.1,-2.2,-5.3,0.0,2011
136,Dirk Nowitzki*,PF,32,DAL,21.0,826.0,25.2,.609,.126,.470,1.8,23.2,12.7,13.3,0.8,1.3,12.0,32.0,,2.7,0.9,3.6,0.21,,4.7,0.8,5.5,1.6,2011
137,Jermaine O'Neal,C,32,BOS,9.0,197.0,11.9,.543,.000,.256,9.8,13.6,11.8,6.4,0.5,6.9,14.3,13.6,,0.2,0.3,0.5,0.12,,-3.1,3.5,0.4,0.1,2011
138,Shaquille O'Neal*,C,38,BOS,2.0,12.0,1.3,.347,.000,1.000,0.0,0.0,0.0,12.8,4.5,0.0,0.0,11.5,,0.0,0.0,0.0,0.018,,-9.9,4.6,-5.2,0.0,2011
139,Lamar Odom,PF,31,LAL,10.0,286.0,15.5,.527,.204,.388,5.3,24.3,14.2,13.0,0.4,1.2,11.6,21.5,,0.4,0.1,0.5,0.086,,0.8,-0.8,0.1,0.2,2011
140,Emeka Okafor,C,28,NOH,6.0,188.0,9.2,.614,.000,.355,12.0,10.7,11.3,0.0,1.8,2.6,25.1,12.7,,0.0,0.0,0.1,0.016,,-3.4,-0.4,-3.8,-0.1,2011
141,Zaza Pachulia,C,26,ATL,11.0,195.0,9.9,.597,.000,.957,10.6,22.8,16.8,10.6,0.6,0.4,21.6,10.5,,0.3,0.2,0.5,0.124,,-3.4,1.0,-2.4,0.0,2011
142,Tony Parker*,PG,28,SAS,6.0,221.0,17.6,.531,.086,.441,0.5,8.1,4.2,28.3,1.9,0.6,15.3,27.8,,0.1,0.2,0.3,0.07,,2.0,-0.8,1.1,0.2,2011
143,Chris Paul,PG,25,NOH,6.0,250.0,28.9,.670,.247,.636,1.6,18.6,10.3,53.5,2.5,0.0,18.2,24.1,,1.1,0.1,1.3,0.242,,8.0,2.5,10.5,0.8,2011
144,Kendrick Perkins,C,26,OKC,17.0,479.0,6.1,.490,.000,.516,9.1,15.4,12.4,4.2,0.4,2.1,25.6,10.0,,-0.1,0.3,0.2,0.017,,-3.7,-0.3,-4.1,-0.2,2011
145,Paul Pierce*,SF,33,BOS,9.0,343.0,17.6,.574,.318,.230,1.9,13.6,8.0,13.5,1.9,1.0,12.8,26.1,,0.5,0.4,0.9,0.128,,2.5,1.2,3.7,0.5,2011
146,Quincy Pondexter,SF,22,NOH,3.0,9.0,-10.0,.167,.500,.000,0.0,14.0,7.2,19.4,0.0,0.0,0.0,33.3,,-0.1,0.0,-0.1,-0.488,,-13.6,-7.8,-21.3,0.0,2011
147,Leon Powe,C,27,MEM,4.0,14.0,12.8,.359,.000,.500,16.1,16.8,16.4,0.0,0.0,0.0,0.0,31.8,,0.0,0.0,0.0,-0.021,,-0.6,-6.8,-7.4,0.0,2011
148,Josh Powell,PF,28,ATL,9.0,48.0,5.7,.556,.000,.000,7.6,15.0,11.4,3.6,0.0,0.0,18.2,11.2,,0.0,0.0,0.0,0.04,,-4.6,-0.8,-5.5,0.0,2011
149,A.J. Price,PG,24,IND,5.0,80.0,14.4,.533,.457,.286,2.7,7.5,5.0,14.4,2.0,0.0,15.1,26.2,,0.1,0.0,0.1,0.046,,1.7,-0.7,1.0,0.1,2011
150,Zach Randolph,PF,29,MEM,13.0,515.0,22.0,.534,.036,.473,9.4,22.4,15.8,11.1,1.5,1.6,9.1,26.4,,1.2,0.6,1.8,0.171,,3.2,0.3,3.5,0.7,2011
151,Theo Ratliff,C,37,LAL,1.0,1.0,15.7,,,,0.0,100.0,62.5,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.143,,3.4,3.6,7.0,0.0,2011
152,JJ Redick,SG,26,ORL,6.0,120.0,5.8,.423,.357,.286,0.0,11.0,5.4,9.6,0.5,0.7,12.9,21.5,,-0.2,0.1,0.0,-0.018,,-4.4,-1.0,-5.4,-0.1,2011
153,Jason Richardson,SG,30,ORL,5.0,153.0,9.7,.459,.490,.157,3.8,11.8,7.8,7.3,1.1,1.1,5.2,17.9,,0.1,0.2,0.3,0.1,,-1.0,0.7,-0.3,0.1,2011
154,Quentin Richardson,SF,30,ORL,6.0,98.0,10.7,.724,.667,.133,3.6,14.8,9.1,3.6,0.6,0.8,11.2,8.7,,0.2,0.1,0.3,0.165,,0.6,2.6,3.2,0.1,2011
155,Nate Robinson,PG,26,OKC,3.0,12.0,16.9,.508,.857,.286,0.0,0.0,0.0,15.2,0.0,0.0,0.0,29.8,,0.0,0.0,0.0,0.176,,4.3,-3.9,0.4,0.0,2011
156,Rajon Rondo,PG,24,BOS,9.0,345.0,16.7,.509,.028,.355,4.1,12.8,8.7,42.3,1.6,0.0,21.1,21.8,,0.4,0.4,0.7,0.102,,1.1,0.2,1.3,0.3,2011
157,Derrick Rose,PG,22,CHI,16.0,649.0,22.5,.499,.269,.356,3.6,9.2,6.3,40.0,1.9,1.3,11.9,35.2,,1.3,0.9,2.2,0.165,,6.3,0.6,6.9,1.5,2011
158,Brandon Roy,SG,26,POR,6.0,138.0,16.4,.563,.318,.295,1.9,9.6,5.8,23.2,0.4,0.0,7.4,19.9,,0.3,0.0,0.3,0.102,,1.7,0.0,1.7,0.1,2011
159,Brandon Rush,SG,25,IND,5.0,55.0,11.1,.576,.308,.154,0.0,15.2,7.2,9.5,1.0,1.5,6.7,12.2,,0.1,0.0,0.1,0.095,,0.0,0.5,0.5,0.0,2011
160,Thabo Sefolosha,SG,26,OKC,17.0,344.0,10.3,.543,.388,.194,4.1,13.3,8.9,5.6,2.5,1.1,17.1,11.6,,0.2,0.3,0.5,0.068,,-1.1,1.7,0.6,0.2,2011
161,Ish Smith,PG,22,MEM,5.0,10.0,22.6,.667,.000,.000,0.0,23.6,11.5,37.4,5.3,0.0,25.0,18.2,,0.0,0.0,0.0,0.181,,-0.4,8.3,7.8,0.0,2011
162,J.R. Smith,SF,25,DEN,5.0,76.0,12.0,.492,.467,.244,1.5,13.2,7.3,14.0,1.3,0.0,13.8,34.8,,-0.2,0.0,-0.1,-0.076,,0.5,-1.5,-1.0,0.0,2011
163,Jason Smith,C,24,NOH,6.0,58.0,6.3,.467,.000,.000,2.3,13.0,7.8,3.1,1.9,0.0,0.0,12.9,,0.0,0.0,0.0,0.013,,-4.6,0.0,-4.6,0.0,2011
164,Joe Smith,PF,35,LAL,5.0,11.0,-5.9,.000,.000,.000,10.7,0.0,5.7,0.0,0.0,0.0,0.0,8.6,,0.0,0.0,0.0,-0.164,,-8.0,-6.2,-14.1,0.0,2011
165,Josh Smith,PF,25,ATL,12.0,438.0,15.4,.451,.140,.392,5.0,23.1,14.1,15.1,1.7,4.8,11.5,25.4,,-0.4,0.7,0.4,0.04,,-0.2,1.6,1.4,0.4,2011
166,Marreese Speights,C,23,PHI,2.0,21.0,-6.0,.167,.000,.000,5.1,26.3,15.6,7.8,0.0,4.0,0.0,27.5,,-0.2,0.0,-0.1,-0.327,,-11.3,-3.9,-15.1,-0.1,2011
167,Tiago Splitter,C,26,SAS,3.0,50.0,21.1,.577,.000,.188,15.9,16.7,16.3,4.1,3.2,1.4,10.4,18.1,,0.1,0.1,0.2,0.156,,3.2,0.3,3.5,0.1,2011
168,DeShawn Stevenson,SG,29,DAL,21.0,332.0,7.2,.532,.819,.145,0.4,6.5,3.5,5.8,1.8,0.5,10.2,14.4,,0.1,0.2,0.4,0.052,,-1.6,0.9,-0.7,0.1,2011
169,Peja StojakoviÄ,SF,33,DAL,19.0,350.0,12.0,.540,.642,.075,1.1,10.0,5.6,3.5,1.9,0.5,6.8,18.5,,0.3,0.3,0.5,0.073,,0.7,0.0,0.7,0.2,2011
170,Amar'e Stoudemire,C,28,NYK,4.0,134.0,10.7,.442,.000,.436,8.3,19.1,13.1,10.2,0.4,1.6,15.5,25.5,,-0.2,0.1,-0.1,-0.031,,-1.5,-2.5,-4.1,-0.1,2011
171,Pape Sy,SF,22,ATL,4.0,11.0,31.1,.630,.000,1.333,11.1,0.0,5.5,54.1,5.1,0.0,17.4,25.7,,0.1,0.0,0.1,0.288,,10.4,7.7,18.2,0.1,2011
172,Jeff Teague,PG,22,ATL,8.0,238.0,17.3,.572,.097,.319,0.0,8.6,4.3,22.2,1.4,1.1,8.9,18.6,,0.5,0.2,0.7,0.132,,1.9,0.8,2.7,0.3,2011
173,Jason Terry,SG,33,DAL,21.0,684.0,20.3,.604,.354,.310,1.1,6.0,3.6,18.6,2.1,0.4,9.5,24.0,,2.1,0.5,2.6,0.179,,3.4,1.2,4.6,1.1,2011
174,Etan Thomas,C,32,ATL,1.0,7.0,-9.2,.000,.000,.000,17.4,0.0,8.7,0.0,0.0,0.0,0.0,14.0,,0.0,0.0,0.0,-0.267,,-10.5,-8.6,-19.1,0.0,2011
175,Kurt Thomas,PF,38,CHI,7.0,74.0,13.4,.556,.111,.000,14.2,16.5,15.3,7.1,0.7,3.1,14.3,13.1,,0.1,0.1,0.2,0.142,,-1.7,1.7,0.1,0.0,2011
176,Ronny Turiaf,C,28,NYK,4.0,75.0,17.2,.701,.000,.833,5.4,11.9,8.3,9.5,0.7,5.8,15.5,11.4,,0.2,0.1,0.2,0.151,,2.2,2.7,4.9,0.1,2011
177,Hedo TÃ¼rkoÄlu,SF,31,ORL,6.0,209.0,6.9,.371,.441,.206,0.6,10.4,5.4,19.1,2.1,0.4,8.6,18.5,,-0.2,0.3,0.1,0.022,,-2.4,0.9,-1.5,0.0,2011
178,Evan Turner,SG,22,PHI,5.0,97.0,17.3,.514,.132,.053,4.5,21.7,13.0,7.8,1.7,0.9,0.0,19.3,,0.2,0.1,0.3,0.126,,1.6,2.3,3.9,0.1,2011
179,Greivis VÃ¡squez,PG,24,MEM,13.0,142.0,18.8,.599,.268,.317,2.4,13.3,7.7,30.0,1.9,1.2,16.2,17.9,,0.3,0.1,0.5,0.154,,2.7,2.5,5.2,0.2,2011
180,Dwyane Wade*,SG,29,MIA,21.0,828.0,26.3,.570,.139,.480,6.5,15.3,11.0,24.5,2.3,2.8,12.4,30.4,,2.4,1.3,3.7,0.216,,6.5,1.9,8.4,2.2,2011
181,Von Wafer,SG,25,BOS,3.0,5.0,-13.5,.000,.500,.000,0.0,23.2,12.2,0.0,0.0,0.0,0.0,19.2,,0.0,0.0,0.0,-0.406,,-16.2,-6.6,-22.8,0.0,2011
182,Henry Walker,SG,23,NYK,4.0,89.0,4.2,.367,.367,.100,5.7,11.5,8.3,7.9,2.9,0.0,18.3,18.9,,-0.2,0.1,-0.2,-0.083,,-5.4,-1.6,-7.0,-0.1,2011
183,Gerald Wallace,PF,28,POR,6.0,226.0,18.1,.561,.254,.478,5.1,24.5,15.1,13.5,2.0,1.2,15.6,21.7,,0.3,0.2,0.5,0.104,,1.1,1.6,2.7,0.3,2011
184,Luke Walton,SF,30,LAL,1.0,4.0,-46.7,.000,1.000,.000,0.0,33.4,15.6,0.0,0.0,0.0,50.0,47.5,,-0.1,0.0,-0.1,-1.298,,-31.0,-15.4,-46.4,0.0,2011
185,C.J. Watson,PG,26,CHI,16.0,136.0,10.6,.419,.268,.196,1.7,10.7,6.1,40.4,3.2,0.0,21.8,26.5,,-0.2,0.2,0.0,-0.002,,-3.7,0.5,-3.2,0.0,2011
186,Delonte West,PG,27,BOS,9.0,170.0,10.5,.574,.404,.213,3.0,8.9,6.1,11.6,1.6,0.0,18.9,17.9,,0.1,0.2,0.2,0.064,,-1.9,1.0,-0.9,0.0,2011
187,Russell Westbrook,PG,22,OKC,17.0,638.0,19.6,.499,.140,.414,6.7,9.7,8.2,33.7,2.0,0.7,16.1,34.4,,0.7,0.4,1.1,0.084,,2.7,-1.6,1.1,0.5,2011
188,Damien Wilkins,SF,31,ATL,8.0,39.0,17.9,.538,.154,.000,9.4,15.4,12.4,5.1,2.9,4.3,13.3,18.9,,0.0,0.1,0.1,0.093,,0.9,2.5,3.4,0.1,2011
189,Lou Williams,SG,24,PHI,5.0,130.0,12.9,.447,.385,.365,0.0,6.8,3.4,20.1,2.1,0.0,6.2,23.8,,0.0,0.0,0.0,0.015,,0.8,-0.2,0.6,0.1,2011
190,Marvin Williams,SF,24,ATL,12.0,216.0,8.9,.462,.196,.232,5.6,9.5,7.6,4.8,2.3,2.7,16.3,16.7,,-0.2,0.2,0.0,0.006,,-2.6,0.4,-2.2,0.0,2011
191,Shawne Williams,PF,24,NYK,4.0,101.0,13.7,.581,.583,.333,4.0,12.7,7.9,8.7,2.1,2.8,12.7,13.7,,0.1,0.1,0.2,0.115,,1.0,1.5,2.5,0.1,2011
192,Metta World Peace,SF,31,LAL,9.0,287.0,15.3,.538,.354,.266,7.0,11.2,8.9,11.6,1.9,2.2,9.3,16.1,,0.5,0.2,0.7,0.119,,1.4,1.6,3.0,0.4,2011
193,Sam Young,SF,25,MEM,13.0,256.0,10.3,.478,.125,.156,3.1,10.6,6.7,1.4,1.3,1.0,7.2,19.7,,0.0,0.2,0.1,0.023,,-2.2,-0.7,-2.9,-0.1,2011
194,Thaddeus Young,PF,22,PHI,5.0,127.0,13.8,.437,.017,.200,14.5,10.5,12.5,6.2,1.8,0.7,9.7,27.4,,-0.1,0.1,-0.1,-0.02,,-0.3,-1.9,-2.2,0.0,2011
